776.0,168.0,-295.33118400044617,聚类
776.0,168.0,-295.33118400044617,聚类
2078.938463723168,-105.36343207052329,-11.837830980675903,聚类
2021.7100756286673,-109.146749624835,-65.89316172735985,聚类
2026.557658162594,-107.08458389924013,-50.210757588041446,聚类
2073.2322874133324,-71.8772286295106,-5.123452708506733,聚类
2076.4454060992657,-37.27342313316245,-6.521591917807626,聚类
2074.747327892793,-6.839441881694668,-7.349765108204025,聚类
2011.4750989089425,-109.96822715020093,-112.44844794851562,聚类
2020.567383550854,-108.17285884190137,-93.26356795469192,聚类
2013.0629083785373,-109.50045234723746,-141.84551808671938,聚类
2075.0725741420038,34.489937769639106,-5.9066284517488725,聚类
2021.6803621571776,-109.07404187682795,-211.75255987820458,聚类
2023.779913416632,-109.12275676145401,-179.93912357269136,聚类
2014.92594436073,-109.50343482705638,-236.63586274027787,聚类
2017.0717668741113,-108.87244222598834,-281.0767287073894,聚类
2486.0,-625.0,-357.1254946458797,聚类
3328.0,127.0,-328.41873300780713,聚类
2245.0,-572.0,-298.53295248552166,聚类
1567.0,-639.0,-351.6615770521597,聚类
1539.0,578.0,-291.26355685717715,聚类
972.0,-480.0,-344.4683785935813,聚类
1259.0,859.0,-331.0919548456118,聚类
1271.0,915.0,-336.3044105190681,聚类
1272.0,866.0,-324.155468055884,聚类
1547.0,-70.0,-336.1393863341354,聚类
1339.0,-221.0,-280.38332134063154,聚类
1339.0,-221.0,-280.38332134063154,聚类
1385.0,800.0,-288.711464457893,聚类
1407.0,811.0,-293.1290561166763,聚类
1385.0,800.0,-288.711464457893,聚类
1407.0,811.0,-293.1290561166763,聚类
1417.0,831.0,-287.7152225527331,聚类
1815.6702376736594,-269.43780963569304,-70.42401650756173,聚类
1077.0,127.0,-284.8423887677351,聚类
1227.0,-63.0,-360.5297369502656,聚类
1227.0,-63.0,-360.5297369502656,聚类
3483.0,289.0,-325.58740988175083,聚类
1531.0,207.0,-334.1930242394431,聚类
1512.0,196.0,-350.31767135072687,聚类
1512.0,113.0,-341.8925948634115,聚类
1484.0,109.0,-344.13240242868704,聚类
1497.0,42.0,-321.94518020437323,聚类
1497.0,42.0,-321.94518020437323,聚类
3662.0,63.0,-314.77580787830584,聚类
3662.0,63.0,-314.77580787830584,聚类
1133.0,-450.0,-326.79121927581565,聚类
