1200.0,0.0,280.0
1317.2280020875514,0.0,254.35637454334812
1608.4776082267215,-34.39904732149053,260.14650231440294
1686.3558503564623,-78.6591992659849,270.26091417841644
1796.558891770942,-190.5678947372075,265.75895006888186
1944.03200093117,-285.85817480564305,275.69671752923557
1965.468149979129,-321.2563257913884,238.69674736204132
2002.7268791031343,-302.81126158385814,195.43513955044833
2067.550558913468,-318.3880159137851,122.71042093342521
2164.1102637921554,-324.4365264150987,63.858909157769986
2224.551699403136,-343.88094986313786,-19.276606318278134
2259.738348099685,-372.1649018638632,-58.79771223304607
2244.084962608017,-328.983820794538,-97.40296783812661
2211.1519403535467,-330.1102675031067,-147.5442398901929
2239.805783408951,-352.8208834782476,-195.1171859854888
2268.459626464355,-375.5314994533885,-242.69013208078468
2297.1134695197593,-398.2421154285294,-290.26307817608057
2353.6611073312492,-403.0386950894184,-270.7859767105822
2365.9611245747333,-403.60924093628546,-329.50891986950955
2430.680738296585,-266.08765711098783,-343.1339185009883
2463.458685172205,-140.44858770749693,-227.3964297833217
2480.68010278935,-103.33676180589555,-185.63139675504902
2484.704164243726,-60.34796782111901,-160.03779362012023
2489.731792843642,-17.13719454110764,-56.67105761593538
2480.0,0.0,0.0
