1200.0,0.0,280.0
1368.4171725900833,-56.3594920716298,246.55716367015134
1659.96346569223,-89.52045642531729,259.4737152807521
1794.156580328856,-216.93208920638148,295.6662829458895
1915.032499543502,-297.7492302795595,231.9998899205953
1934.9480930285665,-301.1129238736736,175.50161825196312
1935.6506408152986,-301.23158242590614,173.50857015401164
1990.2489145164154,-295.0110892870023,46.81989931097061
2000.3877996533072,-297.46069912704684,-6.167258431919649
2023.8785744856639,-324.9293348230385,-54.059403411826466
2103.251746224795,-323.00311180683497,-128.99310007620804
2081.6188516678826,-322.6508090746255,-184.95642517286743
2105.8970578973476,-342.7107786038635,-236.02663493125402
2163.5246933186572,-315.96374432516984,-304.32821048293806
2190.3602239721845,-331.14325204051016,-355.8008910043906
2217.1957546257117,-346.3227597558505,-407.2735715258432
2271.4359716537406,-344.76961329430776,-406.6089225836874
2299.887159444546,-343.74947134581595,-408.7729336840168
2328.636673348371,-346.6304478835791,-404.8782033841379
2354.64105749255,-341.15307711915847,-387.60593943243964
2389.284980166688,-275.7707850658328,-396.71683742846085
2418.607293220875,-222.7903331128802,-356.84845000210595
2469.559013421816,-135.24452146121337,-217.61784208697864
2478.948537937545,-110.2614439045999,-164.63421716258108
2485.3507530973184,-79.62415086876672,-129.08361219131487
2487.6909210786534,-70.68972711975951,-95.95943525842723
2489.6316336752716,-34.696969479042245,-47.99324891811123
2480.0,0.0,0.0
