1200.0,0.0,280.0
1176.4513724670405,-91.60198895842052,288.36472398313504
1275.1813255541408,-167.18036485840776,191.72216184659885
1289.3633707694964,-173.8549152082847,182.68710216613223
1453.813114009249,-175.40933643590756,185.63418307588884
1643.0250859392681,-195.8040942386533,239.7313537129447
1715.5871159861542,-19.15897157702998,248.1651610216034
1901.9863796995771,-28.100902809037493,210.73308220542984
2063.0450780435394,10.001391401260902,114.00590697603067
2256.434372384963,9.79512301151037,69.378184992462
2440.9239993041497,0.0,8.54787515221729
2480.0,0.0,0.0
