1200.0,0.0,280.0
1384.3710968082282,-80.15915021084642,238.2589690782831
1512.070417601793,-139.55213823176945,213.21538342174864
1582.1996208926378,-169.35622185893868,198.49185447085557
1828.491852846436,-278.8176178010409,162.63102456219966
1879.370311241646,-272.47069009941805,135.89244876365655
1922.810542806209,-279.4785455257584,64.32816687708731
1961.7292033714086,-309.8581797871283,30.233949156831976
2000.6478639366082,-340.23781404849814,-3.860268563423361
2108.0259135340953,-327.09459233613273,-56.33915281290331
2151.3766510125733,-321.0782018770283,-97.38201584553866
2186.5056410757256,-335.69036806578276,-139.24968991086268
2198.985453280374,-340.55781320216266,-186.00102024319955
2225.7624598441907,-354.1422101521516,-215.32364391993997
2283.492963041702,-332.22001747864147,-257.464355330874
2322.857810692355,-354.4030540941046,-232.7841063234417
2397.4068305964665,-362.58313155267217,-197.55289151267584
2419.0025107233964,-337.77013928305405,-247.73199089163234
2453.6732646844794,-280.17383514473863,-252.37665072715615
2480.4297645563647,-181.6839407541919,-169.38221198022364
2488.2308428082924,-71.74659675269172,-81.71240757532443
2489.8484785475393,-17.27448042052175,-56.609184736221614
2480.0,0.0,0.0
