1200.0,0.0,280.0
1400.3593838878203,-213.743474546855,343.647857523445
1404.2717772025053,-214.2117292867716,340.9429244077753
1649.8498557142407,-243.60373822695448,171.15624305454287
1888.247421975144,-282.1592360699801,-6.029163663487569
2062.3632582436007,-305.57038696806046,-184.73246619089778
2245.9155820820265,-325.1633141184158,-356.6550587225223
2422.592632985353,-332.42447988510827,-387.02696363821235
2474.1704144727164,-67.93727176479524,-271.06648304172734
2489.826785166884,16.93950598483925,-56.714084937284376
2480.0,0.0,0.0
