起始树
1200.0,0.0,280.0 1258.6140010437757,0.0,267.17818727167406
1258.6140010437757,0.0,267.17818727167406 1317.2280020875514,0.0,254.35637454334812
1317.2280020875514,0.0,254.35637454334812 1375.8420031313271,0.0,241.5345618150222
1375.8420031313271,0.0,241.5345618150222 1434.4560041751029,0.0,228.71274908669625
1434.4560041751029,0.0,228.71274908669625 1493.0700052188786,0.0,215.8909363583703
1493.0700052188786,0.0,215.8909363583703 1551.6840062626543,0.0,203.06912363004437
1551.6840062626543,0.0,203.06912363004437 1611.4565481502318,0.0,197.84961826096918
1611.4565481502318,0.0,197.84961826096918 1653.5761780440573,0.0,240.58059973351635
1653.5761780440573,0.0,240.58059973351635 1711.184783801759,0.0,223.81013335199614
1711.184783801759,0.0,223.81013335199614 1768.7933895594608,0.0,207.03966697047593
1768.7933895594608,0.0,207.03966697047593 1791.5750551950644,-26.964009830448415,255.5570647235608
1791.5750551950644,-26.964009830448415,255.5570647235608 1847.7865186988347,-24.762337061416165,234.69024877616732
1847.7865186988347,-24.762337061416165,234.69024877616732 1816.5535435784363,-61.68446892829142,199.17606226522986
1816.5535435784363,-61.68446892829142,199.17606226522986 1795.6874206849145,-85.49467504699527,250.14349304192575
1795.6874206849145,-85.49467504699527,250.14349304192575 1851.6564950613845,-78.50217195537202,229.68456799795513
1851.6564950613845,-78.50217195537202,229.68456799795513 1804.1965572741406,-113.51009994250848,240.7298965706322
1804.1965572741406,-113.51009994250848,240.7298965706322 1853.7943469684071,-144.47150903462253,227.25954377369106
1853.7943469684071,-144.47150903462253,227.25954377369106 1797.0572345323847,-127.65637913749802,217.35240094818514
1851.6564950613845,-78.50217195537202,229.68456799795513 1811.3607409650845,-118.25154359568174,209.77879858275634
1851.6564950613845,-78.50217195537202,229.68456799795513 1821.8260740884698,-125.9210526702346,251.16934717597624
1821.8260740884698,-125.9210526702346,251.16934717597624 1849.474730386175,-176.45102969846727,234.36835832241047
1851.6564950613845,-78.50217195537202,229.68456799795513 1831.073145453926,-33.60042928102862,263.7456781346518
1831.073145453926,-33.60042928102862,263.7456781346518 1855.4472831198855,-81.61184842688695,237.27295548205032
1855.4472831198855,-81.61184842688695,237.27295548205032 1889.0371786943483,-58.52000732817879,281.3011940337877
1889.0371786943483,-58.52000732817879,281.3011940337877 1855.1120056406694,-9.274344003953303,276.4075985217967
1889.0371786943483,-58.52000732817879,281.3011940337877 1916.2388497476863,-40.910269777045855,331.79838440400744
1855.4472831198855,-81.61184842688695,237.27295548205032 1836.32677089575,-43.296279064666074,279.3006030100232
1836.32677089575,-43.296279064666074,279.3006030100232 1849.7602785982099,11.329011479565906,258.4291271693886
1831.073145453926,-33.60042928102862,263.7456781346518 1861.3634910774424,-27.96117995468592,315.2305674619414
1861.3634910774424,-27.96117995468592,315.2305674619414 1859.1208154157143,-76.70730804774423,350.14167460295664
1831.073145453926,-33.60042928102862,263.7456781346518 1811.428570456397,-86.45148035391298,284.2604794658328
1851.6564950613845,-78.50217195537202,229.68456799795513 1885.7487554452591,-101.12993749844547,273.56738933439374
1885.7487554452591,-101.12993749844547,273.56738933439374 1905.3541437826457,-137.87483588120463,316.7581428700866
