1200.0,0.0,280.0
1190.8252706751623,-138.849831402463,275.4720269683699
1353.1762448870406,-160.17666690641107,345.13200960559647
1542.478770129359,-180.95177490415767,284.37477294122425
1730.8322123467192,-203.16613677498475,220.89640708683763
1919.1856545640794,-225.38049864581177,157.41804123245112
2107.5390967814396,-247.59486051663885,93.93967537806475
2111.4011369744144,-248.0503486531785,92.63810107484029
2233.0960433755627,-96.54608586100716,100.55970712584437
2411.895236169901,-31.728474326210616,42.881500327513294
2480.0,0.0,0.0
