1200.0,0.0,280.0
1405.8695762056243,95.26213745996499,257.49325453638943
1619.078722713277,196.2413248440845,247.58868900890909
1844.6606328733303,303.8953910268215,141.36228594772388
1891.0218064681635,306.24766185896516,103.34770447111181
1937.382980062997,308.5999326911088,65.33312299449975
1983.7441536578303,310.9522035232524,27.31854151788768
2030.1053272526635,313.30447435539605,-10.696039958724398
2076.4665008474967,315.6567451875396,-48.710621435336456
2122.82767444233,318.00901601968326,-86.72520291194846
2139.037953606648,318.83149232695644,-100.01707907185792
2181.2531960654846,341.0008432519798,-136.4367603404355
2223.4684385243213,363.1701941770032,-172.8564416090131
2265.683680983158,385.33954510202665,-209.2761228775907
2307.8989234419946,407.50889602705007,-245.6958041461683
2342.3350053593736,391.81958792435523,-290.79915827960053
2433.354561142262,291.96454281552076,-296.1442801371278
2469.593821670278,187.7898578257455,-204.96789773978014
2482.1051723798205,142.1649954942049,-157.5985339555429
2487.272627518298,96.7213106825555,-100.14040456549453
2489.804928508948,21.731756118933063,-55.05991421099051
2480.0,0.0,0.0
