1200.0,0.0,280.0
1450.1427783165962,38.63974917999824,271.850840147157
1659.1867096708245,86.63087381879302,288.3083152402759
1815.6858219510998,193.48887808147032,258.6280789533577
1871.8653665233498,265.8943844724332,245.64517320959033
1922.8155436611692,278.3866547312862,216.5243450379085
1937.4921860036877,281.9851619973027,208.13583681667862
2003.8403867503685,290.33981272659406,128.93758159920796
2034.399072592079,307.67647216151283,80.30007591413728
2064.9577584337894,325.01313159643166,31.662570229066596
2095.5164442755,342.3497910313505,-16.974935456004083
2109.5197028229973,307.2612823867015,-63.58722258232239
2139.3142200862135,317.8463098293995,-114.57980964249455
2169.1087373494297,328.4313372720975,-165.5723967026667
2198.903254612646,339.0163647147955,-216.5649837628389
2228.697771875862,349.6013921574935,-267.5575708230111
2258.4922891390784,360.18641960019147,-318.55015788318326
2296.8379978310004,370.17761736934614,-332.9560771103609
2330.220200630419,347.70228815961593,-351.3613493146172
2395.599592053761,324.0470580867303,-329.3541042745718
2466.4826968153084,256.11267926440246,-241.17303309582203
2477.1200475113556,183.76586626752595,-172.28663399471958
2488.257353699263,82.7297345802998,-84.57155995591123
2489.59575022388,35.85570437592861,-47.14117140405954
2480.0,0.0,0.0
