1200.0,0.0,280.0
1473.711066462333,-85.08675960459786,266.3173064711585
1761.90814751064,-161.7703177120503,243.9585176688074
1807.333917914478,-172.77912384622692,281.5790648567194
1914.2804837538552,-242.4891624534758,336.3933052666229
1924.7488999808972,-254.78329913583167,316.6654869158854
1949.3867135077137,-283.71801480663424,270.2353202818141
1980.0264756209658,-304.289691419009,199.802853813326
2090.6728955106173,-307.5057463214643,127.68896857488613
2088.9047401093435,-311.98337102351724,53.205430625735254
2165.9950524324013,-316.95208776198683,10.058759451155566
2195.9513942298186,-342.2403608666337,-35.3628304538785
2267.694546649479,-329.9090506174041,-101.72790159536288
2300.890875385158,-350.0446767730342,-147.47241293599734
2368.242338741476,-343.9797779688453,-199.08813450383033
2447.9591028487353,-327.5851901022092,-208.9626705316805
2477.692637456093,-202.42991534264303,-180.30785855272805
2477.519292709998,-150.15509573778968,-154.8794593572403
2480.457801923117,-107.9562246977781,-155.0996232681635
2483.519078410627,-67.30788227973552,-144.20482604302074
2487.9419379306673,-17.207486591299585,-111.48803118887682
2489.9245261560595,8.267039849136662,-58.59317223628088
2480.0,0.0,0.0
