1267.0,-489.20714156503584,-146.24542169724106,El球体
1274.0,-489.6391560946235,-133.02779610845727,El球体
1283.0,-489.11246876939765,-117.77085360862617,El球体
1289.0,-488.77117867544075,-108.78535976647355,El球体
1260.0,-489.1381838416596,-169.04958744718382,El球体
1264.0,-489.08495156079294,-206.51922826635223,El球体
1206.0,-427.26384799583275,-165.7438956129861,El球体
1198.0,-427.9561751629462,-180.83622770614122,El球体
1328.0,-439.1590536512467,-121.03449598970047,El球体
1390.0,-420.0,-180.0,El球体
1263.0,-426.36236922057907,-107.27778703930258,El球体
1276.0,-423.0013567164151,-94.05238887635777,El球体
1280.0,-427.84401684728925,-90.3424771717429,El球体
1288.0,-433.63896389408643,-82.95372926332611,El球体
1212.0,-426.79837387624883,-159.07675664150662,El球体
1226.0,-426.2513343960095,-144.54692089156052,El球体
1241.0,-425.33095162665035,-129.27938333621807,El球体
1253.0,-424.3946578458799,-117.15346483363108,El球体
1227.0,-383.5621131385483,-173.57501742632357,El球体
1277.0,-379.1559740376275,-103.18355942127336,El球体
1287.0,-377.4779987614595,-92.8169775089808,El球体
1295.0,-376.87090252474303,-95.35438020210506,El球体
1234.0,-382.68588376911725,-156.683552373739,El球体
1244.0,-382.48844799521413,-141.15565078171284,El球体
1256.0,-381.2061733486968,-126.60487837125348,El球体
1265.0,-379.15207237387295,-117.0997074040932,El球体
1293.0,-334.3540834926841,-134.4612584097686,El球体
1317.0,-352.3155786166245,-152.65371868063843,El球体
1283.0,-327.0,-180.0,El球体
1285.0,-328.6801388858597,-153.81445119738507,El球体
1290.0,-332.5380292860604,-131.5190379753663,El球体
1239.0,-372.07076756404354,-190.18767285007024,El球体
1328.0,-439.1590536512467,-121.03449598970047,El球体
1278.0,-380.0488360229199,-101.59142587142364,El球体
1286.0,-385.59667684365115,-90.37627905626863,El球体
1288.0,-386.48202595408446,-87.91012316298098,El球体
1294.0,-418.32456898202076,-84.01462126498643,El球体
1241.0,-372.71362341709386,-160.89506373578848,El球体
1247.0,-378.9976313806969,-140.40447288383717,El球体
1256.0,-382.14395520083093,-125.93596507692655,El球体
1267.0,-380.34206823192585,-113.99811784593734,El球体
1198.0,-413.2156152307486,-175.76064588613437,El球体
1209.0,-411.67094821100756,-162.92291312031583,El球体
1253.0,-441.5472690295171,-120.79936489048777,El球体
1264.0,-451.27375136881176,-112.9332237592879,El球体
1275.0,-461.20881772093867,-105.65732489315135,El球体
1286.0,-470.8722493663877,-98.5873827689831,El球体
1216.0,-408.60235018348396,-156.63135479622167,El球体
1222.0,-414.9940971187126,-148.39397310095558,El球体
1232.0,-422.92977189725326,-138.1023098890874,El球体
1242.0,-433.45859034533106,-129.77185703296846,El球体
